region_code,province,district,year_month,mbg_beneficiaries,mbg_satpen,sppg_operational_count,sppg_density_per_100k_beneficiaries,nutrition_need,nutrition_need_source,poverty_rate,poverty_rate_filled,ikp,ikp_group,food_security_class,food_vulnerability,price_stress,education_exposure,condition_rate_per_1000,allergy_intolerance_rate_per_1000,beneficiaries_per_satpen,support_reach,need_pressure,coverage_gap,socioeconomic_stress,reference_priority_score,priority_label,is_java,is_eastern_indonesia,data_density_group,data_completeness
50100,Jawa Timur,Kab. Gresik,2026-05,21798,83,154,706.4868336544637,0.024775751818511455,mbg_condition_plus_food_vulnerability_proxy,9.95,9.95,90.9,6.0,Sangat Tahan,0.07464519650655022,0.2556839973338641,21798,17.157537388751262,17.019910083493897,262.6265060240964,0.7226657886664487,0.10216751138643317,0.1644731274273037,0.23394362104039518,0.11259457731736747,0,1,0,higher-data,0.75
50200,Jawa Timur,Kab. Sidoarjo,2026-05,38082,74,155,407.0164382122788,0.05054477503970057,mbg_condition_plus_food_vulnerability_proxy,4.4,4.4,84.49,6.0,Sangat Tahan,0.16211790393013115,0.2556839973338641,38082,13.86481802426343,13.444672023528176,514.6216216216217,0.735417185525236,0.10337368417573448,0.15447826101894607,0.07265329845975008,0.11241601194031367,0,1,0,higher-data,0.75
166000,Kalimantan Timur,Kota Samarinda,2026-05,24176,65,59,244.0436796823296,0.031944237583267414,mbg_condition_plus_food_vulnerability_proxy,3.45,3.45,89.68,6.0,Sangat Tahan,0.09129366812227069,0.4221122269800722,24176,33.54566512243547,31.27068166776969,371.9384615384615,0.6770326693618778,0.08841855565005424,0.19207570607699528,0.04504504504504505,0.10532051140360692,0,0,0,higher-data,0.75
220300,Bali,Kab. Tabanan,2026-05,15528,33,38,244.71921689850595,0.019969050719689463,mbg_condition_plus_food_vulnerability_proxy,4.23,4.23,92.51,6.0,Sangat Tahan,0.052674672489082974,0.362951890028767,15528,29.945904173106644,29.881504379185987,470.54545454545456,0.6106800382949776,0.07199250478190511,0.23529786411475442,0.06771287416448707,0.10465309390450792,0,0,0,higher-data,0.75
51400,Jawa Timur,Kab. Nganjuk,2026-05,161824,943,129,79.71623492189045,0.04937097246780469,mbg_condition_plus_food_vulnerability_proxy,10.06,10.06,84.88,6.0,Sangat Tahan,0.15679585152838438,0.2556839973338641,161824,17.401621514732053,15.603371564168478,171.60551431601272,0.9108497307897252,0.13441237346051949,0.029474424625754853,0.2371403661726242,0.10436287161843408,0,1,0,higher-data,0.75
16200,D.K.I. Jakarta,Kota Adm. Jakarta Barat,2026-05,22120,45,73,330.0180831826401,0.026139881636861345,mbg_condition_plus_food_vulnerability_proxy,3.91,3.91,91.35,6.0,Sangat Tahan,0.06850436681222716,0.4227847162352548,22120,46.88065099457504,28.3001808318264,491.55555555555554,0.6629432994305404,0.0828501604554977,0.1994524363726165,0.05841325196163906,0.10261416463450963,0,1,0,higher-data,0.75
26500,Jawa Barat,Kota Bekasi,2026-05,2216,32,268,12093.862815884477,0.019868918223193737,mbg_condition_plus_food_vulnerability_proxy,3.96,3.96,93.9,6.0,Sangat Tahan,0.0337063318777292,0.42864228125615805,2216,70.3971119133574,69.49458483754513,69.25,0.6182925592413531,0.0722050878816521,0.22889163156681458,0.05986631793083406,0.1013303573978003,0,1,0,higher-data,0.75
50300,Jawa Timur,Kab. Mojokerto,2026-05,98104,428,123,125.37715077876538,0.03986334398507248,mbg_condition_plus_food_vulnerability_proxy,8.79,8.79,87.32,6.0,Sangat Tahan,0.12349890829694343,0.2556839973338641,98104,22.36402185435864,16.42134877273098,229.21495327102804,0.8505854202125196,0.11442812971191911,0.06434545739641173,0.20023249055507114,0.09755738985322085,0,1,0,higher-data,0.75
166100,Kalimantan Timur,Kota Balikpapan,2026-05,38002,47,40,105.2576180201042,0.0246900471482751,mbg_condition_plus_food_vulnerability_proxy,1.97,1.97,91.23,6.0,Sangat Tahan,0.07014192139737996,0.4221122269800722,38002,27.34066628072207,24.18293774011894,808.5531914893617,0.6605948079560892,0.07126408273545062,0.19145532519445974,0.0020342923568730034,0.09194448728252178,0,0,0,higher-data,0.75
16300,D.K.I. Jakarta,Kota Adm. Jakarta Selatan,2026-05,23290,88,142,609.703735508802,0.03294328324098442,mbg_condition_plus_food_vulnerability_proxy,3.23,3.23,90.52,6.0,Sangat Tahan,0.07983078602620097,0.4227847162352548,23290,70.88879347359382,53.54229282954057,264.65909090909093,0.7248513080486134,0.08479095654463611,0.1475379586196551,0.03865155478058704,0.09131776502334932,0,1,0,higher-data,0.75
26000,Jawa Barat,Kota Bandung,2026-05,27542,36,272,987.582601118292,0.021628227310390345,mbg_condition_plus_food_vulnerability_proxy,3.78,3.78,91.55,6.0,Sangat Tahan,0.06577510917030582,0.42864228125615805,27542,14.668506281315809,11.763851572144361,765.0555555555555,0.7085608511482437,0.07996776379621433,0.1574653340069367,0.05463528044173205,0.08971864102349966,0,1,0,higher-data,0.75
220500,Bali,Kab. Gianyar,2026-05,27530,69,30,108.97203051216854,0.016949770463939966,mbg_condition_plus_food_vulnerability_proxy,3.71,3.71,92.77,6.0,Sangat Tahan,0.04912663755458524,0.362951890028767,27530,16.0552124954595,15.583000363240103,398.9855072463768,0.6592278019430893,0.0667244427172678,0.18870873033813074,0.05260098808485905,0.08897267247199593,0,0,0,higher-data,0.75
220400,Bali,Kab. Badung,2026-05,16512,56,31,187.7422480620155,0.025733408056998173,mbg_condition_plus_food_vulnerability_proxy,1.9,1.9,92.9,6.0,Sangat Tahan,0.047352620087336206,0.362951890028767,16512,87.99660852713178,73.64341085271319,294.85714285714283,0.6325733948334714,0.05971337765035993,0.20571425386447495,0.0,0.08805337480497369,0,0,0,higher-data,0.75
96000,Riau,Kota Pekanbaru,2026-05,37098,87,137,369.29214512911744,0.019772383513969684,mbg_condition_plus_food_vulnerability_proxy,3.19,3.19,92.2,6.0,Sangat Tahan,0.05690502183406121,0.5440832473204035,37098,19.650655021834062,18.949808615019677,426.41379310344826,0.7383437263879475,0.08502997317288821,0.13606429827652938,0.037489102005231034,0.0851449408326388,0,0,0,higher-data,0.75
50700,Jawa Timur,Kab. Lamongan,2026-05,96006,1464,173,180.1970710163948,0.02742573771775972,mbg_condition_plus_food_vulnerability_proxy,12.03,12.03,90.3,6.0,Sangat Tahan,0.08283296943231455,0.2556839973338641,96006,18.759244213903298,18.040539132970853,65.57786885245902,0.9279801761395703,0.11749645713623837,0.0,0.29439116535890725,0.0831084767582081,0,1,0,higher-data,0.75
56100,Jawa Timur,Kota Malang,2026-05,56442,227,85,150.597073101591,0.03462748391087241,mbg_condition_plus_food_vulnerability_proxy,3.85,3.85,88.76,6.0,Sangat Tahan,0.10384825327510916,0.2556839973338641,56442,26.079869600651996,22.943907019595336,248.6431718061674,0.7847107823143937,0.0784467453717773,0.0902244766363139,0.05666957279860506,0.0767300249693896,0,1,0,higher-data,0.75
56000,Jawa Timur,Kota Surabaya,2026-05,19406,54,133,685.3550448314954,0.019233963266655652,mbg_condition_plus_food_vulnerability_proxy,3.56,3.56,93.06,6.0,Sangat Tahan,0.04516921397379914,0.2556839973338641,19406,44.98608677728538,33.49479542409564,359.3703703703704,0.6907739034922287,0.05516434473228605,0.15139107386628664,0.04824179017727405,0.07363396679794529,0,1,0,higher-data,0.75
16400,D.K.I. Jakarta,Kota Adm. Jakarta Timur,2026-05,54846,131,253,461.2916165262736,0.021767090831606703,mbg_condition_plus_food_vulnerability_proxy,3.94,3.94,91.81,6.0,Sangat Tahan,0.06222707423580787,0.4227847162352548,54846,22.93695073478467,21.0589651022864,418.67175572519085,0.7961518200253105,0.07948744936533167,0.08122075826049538,0.05928509154315605,0.07040108574658391,0,1,0,higher-data,0.75
56200,Jawa Timur,Kota Madiun,2026-05,52450,242,30,57.197330791229746,0.020118519171505127,mbg_condition_plus_food_vulnerability_proxy,3.89,3.89,92.29,6.0,Sangat Tahan,0.05567685589519644,0.2556839973338641,52450,27.359389895138225,19.56148713060057,216.73553719008265,0.7466582216268237,0.06010735244915504,0.10729044929395538,0.057832025573961054,0.0664584689153423,0,1,0,higher-data,0.75
226000,Bali,Kota Denpasar,2026-05,59976,75,47,78.36467920501534,0.003928097114348076,mbg_condition_plus_food_vulnerability_proxy,2.16,2.16,96.37,6.0,Sangat Tahan,0.0,0.362951890028767,59976,28.97825796985461,26.860744297719087,799.68,0.7061476158856738,0.039574021312296134,0.12458506303823873,0.007555943039814013,0.05180208570699196,0,0,0,higher-data,0.75
