sample_id,platform,timestamp,year_month,source_type,human_label,weak_label,clean_text,masked_text_excerpt,text_length_tokens,suspicious_term_count,benign_term_count,entity_count,entity_type_count,domain_count,handle_count,payment_count,phone_count,report_channel_score,text_risk_score,gambling_terms,payment_terms,promotion_terms,urgency_terms,contact_terms,benign_terms,cluster_id
demo_0542,forum,2025-12-28,2025-12,manual_report,suspicious,1,caption berisi istilah scatter tapi juga membahas bahaya judi online kontak @elang_reviewos kanal elangos.invalid,caption berisi istilah scatter tapi juga membahas bahaya judi online kontak [HANDLE] kanal [DOMAIN],14,1,0,2,2,1,1,0,0,1.0,0.689974,1,0,0,0,0,0,C295
demo_0543,forum,2025-07-11,2025-07,platform_export,promotional,1,ocr tangkapan layar memuat togel qris cepat dan kontak o8xx-xxx-ioo6,"ocr tangkapan layar memuat togel, [PAYMENT], dan kontak [PHONE]",10,2,0,2,2,0,0,1,1,1.0,0.75026,1,1,0,0,0,0,C295
demo_0544,forum,2026-04-17,2026-04,manual_report,benign,0,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi,10,0,2,0,0,0,0,0,0,1.0,0.41743,0,0,0,0,0,2,C264
demo_0545,forum,2025-01-24,2025-01,manual_report,benign,0,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi,10,0,2,0,0,0,0,0,0,0.0,0.385406,0,0,0,0,0,2,C265
demo_0546,forum,2025-11-10,2025-11,public_post,benign,0,diskusi sekolah tentang cara menjaga ruang digital produktif,diskusi sekolah tentang cara menjaga ruang digital produktif,8,0,1,0,0,0,0,0,0,1.0,0.475021,0,0,0,0,0,1,C266
demo_0547,bio_text,2025-10-18,2025-10,platform_export,suspicious,1,caption berisi istilah scatter tapi juga membahas bahaya judi online,caption berisi istilah scatter tapi juga membahas bahaya judi online,10,1,0,0,0,0,0,0,0,1.0,0.637994,1,0,0,0,0,0,C267
demo_0548,public_report,2026-02-17,2026-02,platform_export,promotional,1,maxwin sedang ramai pola malam ini dibagikan di @fajar_reviewo6 pembayaran qris-fajar-o6 mirror galaksiot.invalid admin @galaksi_reviewot,"maxwin sedang ramai, pola malam ini dibagikan di [HANDLE], pembayaran [PAYMENT] mirror [DOMAIN] admin [HANDLE]",15,6,0,4,3,1,2,1,0,1.0,0.90025,2,1,0,1,2,0,C295
demo_0549,image_ocr,2025-06-17,2025-06,manual_report,promotional,1,ocr tangkapan layar memuat togel qris cepat dan kontak o8xx-xxx-ioo8 mirror lintasi2.invalid admin @lintas_reviewi2,"ocr tangkapan layar memuat togel, [PAYMENT], dan kontak [PHONE]mirror [DOMAIN] admin [HANDLE]",14,4,0,4,4,1,1,1,1,1.0,0.832018,1,1,0,0,2,0,C295
demo_0550,short_video,2026-04-19,2026-04,manual_report,suspicious,1,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas,12,4,0,0,0,0,0,0,0,1.0,0.724455,0,1,1,0,2,0,C268
demo_0551,image_ocr,2025-12-31,2025-12,ocr_snapshot,suspicious,1,bio akun menyebut cuan cepat dan link bio konteks perlu ditinjau manual kontak @jayakarta_reviewio,"bio akun menyebut cuan cepat dan link bio, konteks perlu ditinjau manual kontak [HANDLE]",14,2,0,1,1,0,1,0,0,1.0,0.664482,0,0,1,1,0,0,C295
demo_0552,comment,2025-11-08,2025-11,ocr_snapshot,promotional,1,parlay sedang ramai pola malam ini dibagikan di @fajar_reviewo6 pembayaran qris-fajar-o6,"parlay sedang ramai, pola malam ini dibagikan di [HANDLE], pembayaran [PAYMENT]",11,4,0,2,2,0,1,1,0,1.0,0.845535,2,1,0,1,0,0,C295
demo_0553,image_ocr,2025-10-15,2025-10,ocr_snapshot,promotional,1,ocr tangkapan layar memuat rtp tinggi wd harian dan kontak o8xx-xxx-ioio,"ocr tangkapan layar memuat rtp tinggi, wd harian, dan kontak [PHONE]",11,2,0,1,1,0,0,0,1,1.0,0.727769,1,1,0,0,0,0,C269
demo_0554,bio_text,2026-03-19,2026-03,public_post,benign,0,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi contoh tautan disamarkan bravoo2.invalid,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi contoh tautan disamarkan [DOMAIN],14,0,2,1,1,1,0,0,0,1.0,0.446044,0,0,0,0,0,2,C295
demo_0555,bio_text,2025-03-07,2025-03,ocr_snapshot,suspicious,1,unggahan edukasi menampilkan contoh tersensor dari pola promosi ilegal kontak @alpha_reviewoi,unggahan edukasi menampilkan contoh tersensor dari pola promosi ilegal kontak [HANDLE],11,2,1,1,1,0,1,0,0,1.0,0.671873,1,0,1,0,0,1,C295
demo_0556,bio_text,2025-07-10,2025-07,public_post,suspicious,1,unggahan edukasi menampilkan contoh tersensor dari pola promosi ilegal kontak @waringin_review22,unggahan edukasi menampilkan contoh tersensor dari pola promosi ilegal kontak [HANDLE],11,3,1,1,1,0,1,0,0,1.0,0.700567,1,0,1,0,1,1,C295
demo_0557,short_video,2025-05-31,2025-05,public_post,promotional,1,komentar berulang menyebut merapiie.invalid dengan ajakan claim bonus,komentar berulang menyebut [DOMAIN] dengan ajakan claim bonus,8,2,0,1,1,1,0,0,0,0.0,0.664482,0,1,1,0,0,0,C295
demo_0558,comment,2025-06-27,2025-06,public_post,promotional,1,info rtp tinggi qris cepat via admin @dahlia_reviewoa cek domain dahliaoa.invalid,"info rtp tinggi [PAYMENT] via admin [HANDLE], cek domain [DOMAIN]",11,4,0,3,3,1,1,1,0,1.0,0.815076,1,1,0,0,2,0,C295
demo_0559,forum,2025-01-01,2025-01,manual_report,benign,0,artikel edukasi dampak sosial ekonomi judi online bagi remaja contoh tautan disamarkan orionis.invalid,artikel edukasi dampak sosial ekonomi judi online bagi remaja contoh tautan disamarkan [DOMAIN],13,0,1,1,1,1,0,0,0,1.0,0.504167,0,0,0,0,0,1,C295
demo_0560,image_ocr,2026-03-05,2026-03,platform_export,promotional,1,togel sedang ramai pola malam ini dibagikan di @elang_reviewos pembayaran qris-elang-os,"togel sedang ramai, pola malam ini dibagikan di [HANDLE], pembayaran [PAYMENT]",11,4,0,2,2,0,1,1,0,1.0,0.845535,2,1,0,1,0,0,C295
demo_0561,bio_text,2025-04-14,2025-04,public_post,benign,0,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi,10,0,2,0,0,0,0,0,0,1.0,0.41743,0,0,0,0,0,2,C270
demo_0562,bio_text,2025-08-06,2025-08,platform_export,suspicious,1,unggahan edukasi menampilkan contoh tersensor dari pola promosi ilegal kontak @sagara_reviewi8,unggahan edukasi menampilkan contoh tersensor dari pola promosi ilegal kontak [HANDLE],11,2,1,1,1,0,1,0,0,1.0,0.671873,1,0,1,0,0,1,C295
demo_0563,bio_text,2025-12-06,2025-12,platform_export,benign,0,diskusi sekolah tentang cara menjaga ruang digital produktif,diskusi sekolah tentang cara menjaga ruang digital produktif,8,0,1,0,0,0,0,0,0,0.0,0.44193,0,0,0,0,0,1,C271
demo_0564,public_report,2026-03-29,2026-03,platform_export,benign,0,laporan warga meminta verifikasi konten mencurigakan tanpa menyebarkan tautan,laporan warga meminta verifikasi konten mencurigakan tanpa menyebarkan tautan,9,1,1,0,0,0,0,0,0,1.0,0.508333,0,0,0,0,1,1,C272
demo_0565,public_report,2025-05-16,2025-05,ocr_snapshot,suspicious,1,bio akun menyebut cuan cepat dan link bio konteks perlu ditinjau manual kontak @elang_reviewos,"bio akun menyebut cuan cepat dan link bio, konteks perlu ditinjau manual kontak [HANDLE]",14,2,0,1,1,0,1,0,0,1.0,0.664482,0,0,1,1,0,0,C295
demo_0566,forum,2025-02-26,2025-02,public_post,promotional,1,togel sedang ramai pola malam ini dibagikan di @tanjung_reviewi9 pembayaran qris-tanjung-i9 mirror waringin22.invalid admin @waringin_review22,"togel sedang ramai, pola malam ini dibagikan di [HANDLE], pembayaran [PAYMENT] mirror [DOMAIN] admin [HANDLE]",15,7,0,4,3,1,2,1,0,0.0,0.90025,2,1,0,1,3,0,C295
demo_0567,short_video,2025-08-10,2025-08,manual_report,benign,0,laporan warga meminta verifikasi konten mencurigakan tanpa menyebarkan tautan contoh tautan disamarkan sagarai8.invalid,laporan warga meminta verifikasi konten mencurigakan tanpa menyebarkan tautan contoh tautan disamarkan [DOMAIN],13,1,1,1,1,1,0,0,0,1.0,0.53743,0,0,0,0,1,1,C295
demo_0568,image_ocr,2025-12-23,2025-12,manual_report,benign,0,diskusi sekolah tentang cara menjaga ruang digital produktif,diskusi sekolah tentang cara menjaga ruang digital produktif,8,0,1,0,0,0,0,0,0,1.0,0.475021,0,0,0,0,0,1,C273
demo_0569,public_report,2026-03-10,2026-03,public_post,benign,0,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi,10,0,2,0,0,0,0,0,0,1.0,0.41743,0,0,0,0,0,2,C274
demo_0570,bio_text,2025-12-14,2025-12,public_post,suspicious,1,unggahan edukasi menampilkan contoh tersensor dari pola promosi ilegal,unggahan edukasi menampilkan contoh tersensor dari pola promosi ilegal,9,2,1,0,0,0,0,0,0,0.0,0.614594,1,0,1,0,0,1,C275
demo_0571,image_ocr,2025-01-24,2025-01,public_post,promotional,1,akun baru diarahkan ke fajaro6.invalid lalu chat @fajar_reviewo6 untuk saldo ewallet,akun baru diarahkan ke [DOMAIN] lalu chat [HANDLE] untuk saldo ewallet,11,3,0,2,2,1,1,0,0,1.0,0.75026,0,2,0,0,1,0,C295
demo_0572,forum,2025-06-23,2025-06,manual_report,benign,0,kampanye literasi digital anti judi online untuk siswa dan keluarga,kampanye literasi digital anti judi online untuk siswa dan keluarga,10,1,2,0,0,0,0,0,0,1.0,0.450166,0,0,0,0,1,2,C276
demo_0573,image_ocr,2025-02-18,2025-02,manual_report,suspicious,1,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas,12,4,0,0,0,0,0,0,0,1.0,0.724455,0,1,1,0,2,0,C277
demo_0574,forum,2025-09-12,2025-09,platform_export,promotional,1,komentar berulang menyebut purnamai6.invalid dengan ajakan link bio mirror varuna2i.invalid admin @varuna_review2i,komentar berulang menyebut [DOMAIN] dengan ajakan link bio mirror [DOMAIN] admin [HANDLE],12,3,0,3,2,2,1,0,0,1.0,0.734323,0,0,1,0,2,0,C295
demo_0575,image_ocr,2025-03-14,2025-03,manual_report,promotional,1,komentar berulang menyebut purnamai6.invalid dengan ajakan claim bonus,komentar berulang menyebut [DOMAIN] dengan ajakan claim bonus,8,2,0,1,1,1,0,0,0,1.0,0.693528,0,1,1,0,0,0,C295
demo_0576,comment,2025-03-28,2025-03,public_post,promotional,1,akun baru diarahkan ke alphaoi.invalid lalu chat @alpha_reviewoi untuk saldo ewallet mirror fajaro6.invalid admin @fajar_reviewo6,akun baru diarahkan ke [DOMAIN] lalu chat [HANDLE] untuk saldo [PAYMENT] [DOMAIN] admin [HANDLE],15,5,0,5,3,2,2,1,0,1.0,0.847699,0,2,0,0,3,0,C295
demo_0577,image_ocr,2025-06-22,2025-06,manual_report,promotional,1,ocr tangkapan layar memuat maxwin bonus member baru dan kontak o8xx-xxx-iooa,"ocr tangkapan layar memuat maxwin, bonus member baru, dan kontak [PHONE]",11,3,0,1,1,0,0,0,1,1.0,0.7773,1,1,1,0,0,0,C295
demo_0578,bio_text,2025-02-15,2025-02,manual_report,suspicious,1,unggahan edukasi menampilkan contoh tersensor dari pola promosi ilegal kontak @cendana_reviewoe kanal cendanaoe.invalid,unggahan edukasi menampilkan contoh tersensor dari pola promosi ilegal kontak [HANDLE] kanal [DOMAIN],13,2,1,2,2,1,1,0,0,1.0,0.697059,1,0,1,0,0,1,C295
demo_0579,bio_text,2025-02-15,2025-02,platform_export,benign,0,artikel edukasi dampak sosial ekonomi judi online bagi remaja,artikel edukasi dampak sosial ekonomi judi online bagi remaja,9,0,1,0,0,0,0,0,0,1.0,0.475021,0,0,0,0,0,1,C278
demo_0580,public_report,2026-01-27,2026-01,public_post,suspicious,1,caption berisi istilah scatter tapi juga membahas bahaya judi online kontak @alpha_reviewoi,caption berisi istilah scatter tapi juga membahas bahaya judi online kontak [HANDLE],12,1,0,1,1,0,1,0,0,0.0,0.634136,1,0,0,0,0,0,C295
demo_0581,short_video,2025-04-19,2025-04,platform_export,benign,0,laporan warga meminta verifikasi konten mencurigakan tanpa menyebarkan tautan contoh tautan disamarkan bravoo2.invalid,laporan warga meminta verifikasi konten mencurigakan tanpa menyebarkan tautan contoh tautan disamarkan [DOMAIN],13,1,1,1,1,1,0,0,0,1.0,0.53743,0,0,0,0,1,1,C295
demo_0582,forum,2025-06-23,2025-06,public_post,benign,0,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,9,0,2,0,0,0,0,0,0,1.0,0.41743,0,0,0,0,0,2,C279
demo_0583,public_report,2026-04-09,2026-04,public_post,benign,0,laporan warga meminta verifikasi konten mencurigakan tanpa menyebarkan tautan,laporan warga meminta verifikasi konten mencurigakan tanpa menyebarkan tautan,9,1,1,0,0,0,0,0,0,1.0,0.508333,0,0,0,0,1,1,C280
demo_0584,short_video,2025-12-30,2025-12,manual_report,suspicious,1,caption berisi istilah scatter tapi juga membahas bahaya judi online kontak @cendana_reviewoe kanal cendanaoe.invalid,caption berisi istilah scatter tapi juga membahas bahaya judi online kontak [HANDLE] kanal [DOMAIN],14,1,0,2,2,1,1,0,0,1.0,0.689974,1,0,0,0,0,0,C295
demo_0585,forum,2025-09-04,2025-09,public_post,promotional,1,komentar berulang menyebut intano9.invalid dengan ajakan link bio,komentar berulang menyebut [DOMAIN] dengan ajakan link bio,8,1,0,1,1,1,0,0,0,0.0,0.594677,0,0,1,0,0,0,C295
demo_0586,comment,2026-03-31,2026-03,ocr_snapshot,benign,0,diskusi sekolah tentang cara menjaga ruang digital produktif,diskusi sekolah tentang cara menjaga ruang digital produktif,8,0,1,0,0,0,0,0,0,1.0,0.475021,0,0,0,0,0,1,C281
demo_0587,short_video,2025-05-16,2025-05,platform_export,promotional,1,parlay sedang ramai pola malam ini dibagikan di @dahlia_reviewoa pembayaran qris-dahlia-oa mirror intano9.invalid admin @intan_reviewo9,"parlay sedang ramai, pola malam ini dibagikan di [HANDLE], pembayaran [PAYMENT] mirror [DOMAIN] admin [HANDLE]",15,6,0,4,3,1,2,1,0,1.0,0.90025,2,1,0,1,2,0,C295
demo_0588,forum,2025-01-27,2025-01,manual_report,promotional,1,info rtp tinggi qris cepat via admin @merapi_reviewie cek domain merapiie.invalid mirror rajawaliit.invalid admin @rajawali_reviewit,"info rtp tinggi [PAYMENT] via admin [HANDLE], cek domain [DOMAIN] mirror [DOMAIN] admin [HANDLE]",15,5,0,5,3,2,2,1,0,1.0,0.864127,1,1,0,0,3,0,C295
demo_0589,forum,2025-03-07,2025-03,public_post,benign,0,artikel edukasi dampak sosial ekonomi judi online bagi remaja contoh tautan disamarkan tanjungi9.invalid,artikel edukasi dampak sosial ekonomi judi online bagi remaja contoh tautan disamarkan [DOMAIN],13,0,1,1,1,1,0,0,0,0.0,0.470866,0,0,0,0,0,1,C295
demo_0590,comment,2025-03-28,2025-03,ocr_snapshot,benign,0,kampanye literasi digital anti judi online untuk siswa dan keluarga,kampanye literasi digital anti judi online untuk siswa dan keluarga,10,1,2,0,0,0,0,0,0,0.0,0.41743,0,0,0,0,1,2,C282
demo_0591,bio_text,2026-01-08,2026-01,platform_export,benign,0,laporan warga meminta verifikasi konten mencurigakan tanpa menyebarkan tautan,laporan warga meminta verifikasi konten mencurigakan tanpa menyebarkan tautan,9,1,1,0,0,0,0,0,0,1.0,0.508333,0,0,0,0,1,1,C283
demo_0592,public_report,2026-01-23,2026-01,ocr_snapshot,benign,0,kampanye literasi digital anti judi online untuk siswa dan keluarga,kampanye literasi digital anti judi online untuk siswa dan keluarga,10,1,2,0,0,0,0,0,0,1.0,0.450166,0,0,0,0,1,2,C284
demo_0593,short_video,2025-10-01,2025-10,ocr_snapshot,benign,0,laporan warga meminta verifikasi konten mencurigakan tanpa menyebarkan tautan,laporan warga meminta verifikasi konten mencurigakan tanpa menyebarkan tautan,9,1,1,0,0,0,0,0,0,1.0,0.508333,0,0,0,0,1,1,C285
demo_0594,forum,2026-02-22,2026-02,ocr_snapshot,suspicious,1,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas,12,4,0,0,0,0,0,0,0,0.0,0.697059,0,1,1,0,2,0,C286
demo_0595,comment,2025-09-28,2025-09,platform_export,promotional,1,scatter sedang ramai pola malam ini dibagikan di @elang_reviewos pembayaran qris-elang-os mirror galaksiot.invalid admin @galaksi_reviewot,"scatter sedang ramai, pola malam ini dibagikan di [HANDLE], pembayaran [PAYMENT] mirror [DOMAIN] admin [HANDLE]",15,6,0,4,3,1,2,1,0,1.0,0.90025,2,1,0,1,2,0,C295
demo_0596,public_report,2025-06-03,2025-06,ocr_snapshot,suspicious,1,unggahan edukasi menampilkan contoh tersensor dari pola promosi ilegal,unggahan edukasi menampilkan contoh tersensor dari pola promosi ilegal,9,2,1,0,0,0,0,0,0,0.0,0.614594,1,0,1,0,0,1,C287
demo_0597,public_report,2025-04-24,2025-04,manual_report,promotional,1,akun baru diarahkan ke merapiie.invalid lalu chat @merapi_reviewie untuk bonus member baru mirror nusantaraia.invalid admin @nusantara_reviewia,akun baru diarahkan ke [DOMAIN] lalu chat [HANDLE] untuk bonus member baru mirror [DOMAIN] admin [HANDLE],16,4,0,4,2,2,2,0,0,1.0,0.80742,0,1,1,0,2,0,C295
demo_0598,public_report,2026-01-29,2026-01,platform_export,promotional,1,info slot wd harian via admin @lintas_reviewi2 cek domain lintasi2.invalid,"info slot wd harian via admin [HANDLE], cek domain [DOMAIN]",10,4,0,2,2,1,1,0,0,0.0,0.774401,1,1,0,0,2,0,C295
demo_0599,bio_text,2025-10-02,2025-10,ocr_snapshot,benign,0,artikel edukasi dampak sosial ekonomi judi online bagi remaja,artikel edukasi dampak sosial ekonomi judi online bagi remaja,9,0,1,0,0,0,0,0,0,1.0,0.475021,0,0,0,0,0,1,C288
demo_0600,public_report,2025-11-17,2025-11,ocr_snapshot,promotional,1,ocr tangkapan layar memuat parlay deposit kecil dan kontak o8xx-xxx-ioi2 mirror orionis.invalid admin @orion_reviewis,"ocr tangkapan layar memuat parlay, deposit kecil, dan kontak [PHONE]mirror [DOMAIN] admin [HANDLE]",14,5,0,3,3,1,1,0,1,1.0,0.856108,1,2,0,0,2,0,C295
demo_0601,image_ocr,2025-07-12,2025-07,platform_export,suspicious,1,unggahan edukasi menampilkan contoh tersensor dari pola promosi ilegal kontak @nusantara_reviewia kanal nusantaraia.invalid,unggahan edukasi menampilkan contoh tersensor dari pola promosi ilegal kontak [HANDLE] kanal [DOMAIN],13,2,1,2,2,1,1,0,0,1.0,0.697059,1,0,1,0,0,1,C295
demo_0602,image_ocr,2025-04-12,2025-04,platform_export,promotional,1,komentar berulang menyebut alphaoi.invalid dengan ajakan link bio mirror dahliaoa.invalid admin @dahlia_reviewoa,komentar berulang menyebut [DOMAIN] dengan ajakan link bio mirror [DOMAIN] admin [HANDLE],12,3,0,3,2,2,1,0,0,1.0,0.734323,0,0,1,0,2,0,C295
demo_0603,comment,2025-04-02,2025-04,ocr_snapshot,promotional,1,info togel saldo ewallet via admin @jayakarta_reviewio cek domain jayakartaio.invalid,"info togel saldo [PAYMENT] admin [HANDLE], cek domain [DOMAIN]",10,6,0,3,3,1,1,1,0,1.0,0.871766,1,2,0,0,3,0,C295
demo_0604,public_report,2025-12-20,2025-12,manual_report,suspicious,1,caption berisi istilah scatter tapi juga membahas bahaya judi online kontak @orion_reviewis kanal orionis.invalid,caption berisi istilah scatter tapi juga membahas bahaya judi online kontak [HANDLE] kanal [DOMAIN],14,1,0,2,2,1,1,0,0,1.0,0.689974,1,0,0,0,0,0,C295
demo_0605,bio_text,2026-03-08,2026-03,manual_report,promotional,1,akun baru diarahkan ke kartikaii.invalid lalu chat @kartika_reviewii untuk wd harian,akun baru diarahkan ke [DOMAIN] lalu chat [HANDLE] untuk wd harian,11,1,0,2,2,1,1,0,0,1.0,0.660756,0,1,0,0,0,0,C295
demo_0606,forum,2025-10-28,2025-10,public_post,suspicious,1,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas kontak @dahlia_reviewoa,komentar singkat berisi ajakan dm admin dan klaim bonus tanpa tautan jelas kontak [HANDLE],14,4,0,1,1,0,1,0,0,1.0,0.747124,0,1,1,0,2,0,C295
demo_0607,bio_text,2026-02-04,2026-02,manual_report,promotional,1,slot sedang ramai pola malam ini dibagikan di @elang_reviewos pembayaran qris-elang-os,"slot sedang ramai, pola malam ini dibagikan di [HANDLE], pembayaran [PAYMENT]",11,4,0,2,2,0,1,1,0,1.0,0.845535,2,1,0,1,0,0,C295
demo_0608,public_report,2025-03-22,2025-03,platform_export,benign,0,kampanye literasi digital anti judi online untuk siswa dan keluarga,kampanye literasi digital anti judi online untuk siswa dan keluarga,10,1,2,0,0,0,0,0,0,0.0,0.41743,0,0,0,0,1,2,C289
demo_0609,forum,2025-06-14,2025-06,manual_report,benign,0,diskusi sekolah tentang cara menjaga ruang digital produktif,diskusi sekolah tentang cara menjaga ruang digital produktif,8,0,1,0,0,0,0,0,0,1.0,0.475021,0,0,0,0,0,1,C290
demo_0610,bio_text,2026-01-19,2026-01,manual_report,benign,0,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,9,0,2,0,0,0,0,0,0,1.0,0.41743,0,0,0,0,0,2,C291
demo_0611,bio_text,2025-02-14,2025-02,ocr_snapshot,promotional,1,ocr tangkapan layar memuat parlay qris cepat dan kontak o8xx-xxx-ioos,"ocr tangkapan layar memuat parlay, [PAYMENT], dan kontak [PHONE]",10,2,0,2,2,0,0,1,1,1.0,0.75026,1,1,0,0,0,0,C295
demo_0612,public_report,2026-02-22,2026-02,public_post,benign,0,kampanye literasi digital anti judi online untuk siswa dan keluarga,kampanye literasi digital anti judi online untuk siswa dan keluarga,10,1,2,0,0,0,0,0,0,0.0,0.41743,0,0,0,0,1,2,C292
demo_0613,public_report,2025-07-31,2025-07,ocr_snapshot,promotional,1,komentar berulang menyebut halimuno8.invalid dengan ajakan promo malam ini,komentar berulang menyebut [DOMAIN] dengan ajakan promo malam ini,9,2,0,1,1,1,0,0,0,1.0,0.664482,0,0,1,1,0,0,C295
demo_0614,forum,2025-11-05,2025-11,platform_export,benign,0,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi,10,0,2,0,0,0,0,0,0,1.0,0.41743,0,0,0,0,0,2,C293
demo_0615,comment,2025-10-06,2025-10,public_post,benign,0,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi contoh tautan disamarkan dahliaoa.invalid,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi contoh tautan disamarkan [DOMAIN],14,0,2,1,1,1,0,0,0,1.0,0.446044,0,0,0,0,0,2,C295
demo_0616,comment,2025-05-31,2025-05,manual_report,promotional,1,akun baru diarahkan ke jayakartaio.invalid lalu chat @jayakarta_reviewio untuk bonus member baru,akun baru diarahkan ke [DOMAIN] lalu chat [HANDLE] untuk bonus member baru,12,2,0,2,2,1,1,0,0,1.0,0.717751,0,1,1,0,0,0,C295
demo_0617,bio_text,2025-04-05,2025-04,ocr_snapshot,benign,0,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi contoh tautan disamarkan halimuno8.invalid,kelas keamanan siber membahas pelaporan konten ilegal melalui kanal resmi contoh tautan disamarkan [DOMAIN],14,0,2,1,1,1,0,0,0,1.0,0.446044,0,0,0,0,0,2,C295
demo_0618,forum,2026-04-16,2026-04,ocr_snapshot,suspicious,1,bio akun menyebut cuan cepat dan link bio konteks perlu ditinjau manual,"bio akun menyebut cuan cepat dan link bio, konteks perlu ditinjau manual",12,2,0,0,0,0,0,0,0,0.0,0.606669,0,0,1,1,0,0,C294
demo_0619,forum,2025-12-30,2025-12,ocr_snapshot,promotional,1,ocr tangkapan layar memuat slot deposit kecil dan kontak o8xx-xxx-ioia mirror purnamai6.invalid admin @purnama_reviewi6,"ocr tangkapan layar memuat slot, deposit kecil, dan kontak [PHONE]mirror [DOMAIN] admin [HANDLE]",14,5,0,3,3,1,1,0,1,1.0,0.856108,1,2,0,0,2,0,C295
demo_0620,comment,2026-04-03,2026-04,ocr_snapshot,benign,0,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,turnamen e-sport komunitas tanpa taruhan dan tanpa transaksi uang,9,0,2,0,0,0,0,0,0,1.0,0.41743,0,0,0,0,0,2,C296
